HH1,HH2,LN,BHLN,WM1,WM2,WM3,WMINT,BH0,BH2,BH3,BH4D,BH4M,BH4Y,BH5,BH6,BH7,BH8,BH9U,BH9N,BH10,BH4C,BH4F,BH9C,BH9F,HH4,HH6,HH7,WDOI,WDOB,welevel,insurance,disability,brthord,magebrt,birthint,wmweight,wscore,windex5,windex10,wscoreu,windex5u,windex10u,wscorer,windex5r,windex10r,PSU,stratum
104,19,2,2,104,19,2,155,2,1,2,13,8,2013,1,9,1,4,NA,NA,2,1364,1,NA,NA,150,1,2,1479,977,3,1,2,2,2,4,1.322148171901024,0.5826992673897572,4,7,0.21890963296483693,3,6,NA,NA,NA,104,151
104,21,2,1,104,21,2,155,1,1,2,12,5,2008,1,14,1,3,NA,NA,2,1301,1,NA,NA,150,1,2,1479,1014,2,1,2,1,2,0,1.322148171901024,0.41616983248008316,3,6,-0.033025972042234286,3,5,NA,NA,NA,104,151
104,21,2,2,104,21,2,155,2,1,1,5,9,2014,1,8,1,4,NA,NA,2,1377,1,NA,NA,150,1,2,1479,1014,2,1,2,2,2,4,1.322148171901024,0.41616983248008316,3,6,-0.033025972042234286,3,5,NA,NA,NA,104,151
105,1,2,1,105,1,2,155,1,1,2,12,10,2008,1,14,1,3,NA,NA,2,1306,1,NA,NA,150,1,2,1479,1013,2,1,2,1,2,0,1.322148171901024,0.24498300833962153,3,5,-0.2920075516798464,2,4,NA,NA,NA,105,151
105,1,2,2,105,1,2,155,2,1,2,1,12,2010,1,12,1,4,NA,NA,2,1332,1,NA,NA,150,1,2,1479,1013,2,1,2,2,2,2,1.322148171901024,0.24498300833962153,3,5,-0.2920075516798464,2,4,NA,NA,NA,105,151
105,11,2,1,105,11,2,153,1,1,1,1,8,1990,1,32,1,4,NA,NA,2,1088,1,NA,NA,150,1,2,1479,927,1,1,2,1,1,0,1.322148171901024,-0.500253535882835,2,3,-1.4194455913507338,1,1,NA,NA,NA,105,151
105,11,2,2,105,11,2,153,2,1,1,1,11,2008,1,14,1,3,NA,NA,2,1307,1,NA,NA,150,1,2,1479,927,1,1,2,2,2,4,1.322148171901024,-0.500253535882835,2,3,-1.4194455913507338,1,1,NA,NA,NA,105,151
105,13,2,1,105,13,2,153,1,1,2,1,4,2002,1,20,1,4,NA,NA,2,1228,1,NA,NA,150,1,2,1479,907,2,1,2,1,2,0,1.322148171901024,0.05055170159886041,3,5,-0.586154763087957,2,3,NA,NA,NA,105,151
105,13,2,2,105,13,2,153,2,1,2,1,10,2008,1,14,1,3,NA,NA,2,1306,1,NA,NA,150,1,2,1479,907,2,1,2,2,2,4,1.322148171901024,0.05055170159886041,3,5,-0.586154763087957,2,3,NA,NA,NA,105,151
105,15,2,1,105,15,2,152,1,1,1,11,6,2000,1,22,1,4,NA,NA,2,1206,1,NA,NA,150,1,2,1479,910,2,1,2,1,2,0,1.322148171901024,0.9082078737481318,4,8,0.7113583566537547,4,7,NA,NA,NA,105,151
105,15,2,2,105,15,2,152,2,1,2,11,1,2009,1,14,1,3,NA,NA,2,1309,1,NA,NA,150,1,2,1479,910,2,1,2,2,2,4,1.322148171901024,0.9082078737481318,4,8,0.7113583566537547,4,7,NA,NA,NA,105,151
105,17,2,1,105,17,2,152,1,1,1,16,9,2009,1,13,1,4,NA,NA,2,1317,1,NA,NA,150,1,2,1479,919,2,1,2,1,2,0,1.322148171901024,0.09950763732940582,3,5,-0.5120913202278278,2,3,NA,NA,NA,105,151
105,17,2,2,105,17,2,152,2,1,2,20,5,2013,1,9,1,3,NA,NA,2,1361,1,NA,NA,150,1,2,1479,919,2,1,2,2,3,3,1.322148171901024,0.09950763732940582,3,5,-0.5120913202278278,2,3,NA,NA,NA,105,151
105,19,2,1,105,19,2,151,1,1,2,28,3,2013,1,9,1,4,NA,NA,2,1359,1,NA,NA,150,1,2,1479,986,1,1,2,1,2,0,1.322148171901024,0.5454844898678738,4,7,0.1626089105414127,3,5,NA,NA,NA,105,151
105,19,2,2,105,19,2,151,2,1,1,25,7,2018,1,4,1,3,NA,NA,2,1423,1,NA,NA,150,1,2,1479,986,1,1,2,2,3,4,1.322148171901024,0.5454844898678738,4,7,0.1626089105414127,3,5,NA,NA,NA,105,151
106,5,2,1,106,5,2,152,1,1,1,13,8,2008,2,NA,NA,NA,1,1,2,1304,1,0,0,150,2,2,1479,934,2,1,2,1,2,0,1.206866866760103,-0.4366277322645313,2,3,NA,NA,NA,0.33978953164687814,3,6,106,152
106,5,2,2,106,5,2,152,2,1,2,10,9,2009,1,13,1,5,NA,NA,2,1317,1,NA,NA,150,2,2,1479,934,2,1,2,2,2,1,1.206866866760103,-0.4366277322645313,2,3,NA,NA,NA,0.33978953164687814,3,6,106,152
106,5,2,3,106,5,2,152,3,1,2,29,5,2014,1,8,1,4,NA,NA,2,1373,1,NA,NA,150,2,2,1479,934,2,1,2,2,3,4,1.206866866760103,-0.4366277322645313,2,3,NA,NA,NA,0.33978953164687814,3,6,106,152
106,5,2,4,106,5,2,152,4,1,2,16,2,2018,1,5,1,3,NA,NA,2,1418,1,NA,NA,150,2,2,1479,934,2,1,2,3,3,3,1.206866866760103,-0.4366277322645313,2,3,NA,NA,NA,0.33978953164687814,3,6,106,152
106,6,2,1,106,6,2,152,1,1,1,27,10,1998,1,24,1,4,NA,NA,2,1186,1,NA,NA,150,2,2,1479,902,1,1,2,1,2,0,1.206866866760103,-0.2274702975078794,2,3,NA,NA,NA,0.5517018262331516,4,7,106,152
106,6,2,2,106,6,2,152,2,1,2,8,12,2007,1,15,1,3,NA,NA,2,1296,1,NA,NA,150,2,2,1479,902,1,1,2,2,2,4,1.206866866760103,-0.2274702975078794,2,3,NA,NA,NA,0.5517018262331516,4,7,106,152
106,8,2,1,106,8,2,153,1,1,1,1,5,2014,1,8,1,4,NA,NA,2,1373,1,NA,NA,150,2,2,1479,1109,2,2,2,1,2,0,1.206866866760103,-0.8033338845747087,1,2,NA,NA,NA,-0.031746590247931736,2,4,106,152
106,8,2,2,106,8,2,153,2,1,1,30,3,2015,1,7,1,3,NA,NA,2,1383,1,NA,NA,150,2,2,1479,1109,2,2,2,2,2,1,1.206866866760103,-0.8033338845747087,1,2,NA,NA,NA,-0.031746590247931736,2,4,106,152
106,11,2,1,106,11,2,151,1,1,2,5,9,2012,1,10,1,5,NA,NA,2,1353,1,NA,NA,150,2,2,1479,1054,2,1,2,1,2,0,1.206866866760103,0.05088567501436858,3,5,NA,NA,NA,0.8337240881604545,4,8,106,152
106,11,2,2,106,11,2,151,2,1,2,13,2,2015,1,8,1,4,NA,NA,2,1382,1,NA,NA,150,2,2,1479,1054,2,1,2,2,2,2,1.206866866760103,0.05088567501436858,3,5,NA,NA,NA,0.8337240881604545,4,8,106,152
106,11,2,3,106,11,2,151,3,1,2,24,1,2018,1,5,1,3,NA,NA,2,1417,1,NA,NA,150,2,2,1479,1054,2,1,2,2,2,2,1.206866866760103,0.05088567501436858,3,5,NA,NA,NA,0.8337240881604545,4,8,106,152
106,14,2,1,106,14,2,151,1,1,1,6,6,2010,1,12,1,4,NA,NA,2,1326,1,NA,NA,150,2,2,1479,1068,2,1,2,1,2,0,1.206866866760103,-0.4312941388543457,2,3,NA,NA,NA,0.34519337502092634,3,6,106,152
106,14,2,2,106,14,2,151,2,1,1,28,12,2013,1,9,1,3,NA,NA,2,1368,1,NA,NA,150,2,2,1479,1068,2,1,2,2,2,3,1.206866866760103,-0.4312941388543457,2,3,NA,NA,NA,0.34519337502092634,3,6,106,152
106,17,2,1,106,17,2,154,1,1,1,9,12,2003,1,19,2,0,NA,NA,2,1248,1,NA,NA,150,2,2,1479,980,3,1,2,1,2,0,1.206866866760103,0.6147752109715572,4,7,NA,NA,NA,1.4050407405993488,5,10,106,152
106,17,2,2,106,17,2,154,2,1,1,28,12,2007,1,15,1,5,NA,NA,2,1296,1,NA,NA,150,2,2,1479,980,3,1,2,2,2,4,1.206866866760103,0.6147752109715572,4,7,NA,NA,NA,1.4050407405993488,5,10,106,152
106,17,2,3,106,17,2,154,3,1,1,22,7,2009,1,13,1,4,NA,NA,2,1315,1,NA,NA,150,2,2,1479,980,3,1,2,2,2,1,1.206866866760103,0.6147752109715572,4,7,NA,NA,NA,1.4050407405993488,5,10,106,152
106,17,2,4,106,17,2,154,4,1,2,14,11,2014,1,8,1,3,NA,NA,2,1379,1,NA,NA,150,2,2,1479,980,3,1,2,3,2,4,1.206866866760103,0.6147752109715572,4,7,NA,NA,NA,1.4050407405993488,5,10,106,152
106,19,2,1,106,19,2,155,1,1,1,12,5,2019,1,3,1,3,NA,NA,2,1433,1,NA,NA,150,2,2,1479,1111,3,1,2,1,2,0,1.206866866760103,-0.16420151930390015,2,4,NA,NA,NA,0.615803931809625,4,7,106,152
107,5,2,1,107,5,2,154,1,1,1,98,98,2008,1,15,1,6,NA,NA,2,1297,3,NA,NA,150,1,2,1479,927,1,1,2,1,2,0,1.3221481719010244,-0.1866861602640995,2,4,-0.9450622696885015,1,2,NA,NA,NA,107,151
107,5,2,2,107,5,2,154,2,1,1,98,9,9999,1,11,1,5,NA,NA,2,1341,2,NA,NA,150,1,2,1479,927,1,1,2,2,2,3,1.3221481719010244,-0.1866861602640995,2,4,-0.9450622696885015,1,2,NA,NA,NA,107,151
107,5,2,3,107,5,2,154,3,2,1,25,1,2015,1,8,1,4,NA,NA,2,1381,1,NA,NA,150,1,2,1479,927,1,1,2,2,3,3,1.3221481719010244,-0.1866861602640995,2,4,-0.9450622696885015,1,2,NA,NA,NA,107,151
107,5,2,4,107,5,2,154,4,2,1,25,1,2015,1,8,1,3,NA,NA,2,1381,1,NA,NA,150,1,2,1479,927,1,1,2,3,3,3,1.3221481719010244,-0.1866861602640995,2,4,-0.9450622696885015,1,2,NA,NA,NA,107,151
107,8,2,1,107,8,2,154,1,1,1,17,4,2017,1,5,1,5,NA,NA,2,1408,1,NA,NA,150,1,2,1479,1040,2,1,2,1,2,0,1.3221481719010244,0.6786219170126173,4,7,0.3640271059192396,3,6,NA,NA,NA,107,151
107,8,2,2,107,8,2,154,2,1,1,13,8,2019,1,3,1,4,NA,NA,2,1436,1,NA,NA,150,1,2,1479,1040,2,1,2,2,2,2,1.3221481719010244,0.6786219170126173,4,7,0.3640271059192396,3,6,NA,NA,NA,107,151
107,8,2,3,107,8,2,154,3,1,1,22,10,2022,1,0,1,3,NA,NA,2,1474,1,NA,NA,150,1,2,1479,1040,2,1,2,2,3,3,1.3221481719010244,0.6786219170126173,4,7,0.3640271059192396,3,6,NA,NA,NA,107,151
107,9,2,1,107,9,2,153,1,1,2,12,12,2001,1,21,1,5,NA,NA,2,1224,1,NA,NA,150,1,2,1479,922,2,1,2,1,2,0,1.3221481719010244,1.2311188351549043,5,9,1.1998772090089322,5,9,NA,NA,NA,107,151
107,9,2,2,107,9,2,153,2,1,2,1,3,2006,1,16,1,4,NA,NA,2,1275,1,NA,NA,150,1,2,1479,922,2,1,2,2,2,4,1.3221481719010244,1.2311188351549043,5,9,1.1998772090089322,5,9,NA,NA,NA,107,151
107,9,2,3,107,9,2,153,3,1,2,1,11,2011,1,11,1,3,NA,NA,2,1343,1,NA,NA,150,1,2,1479,922,2,1,2,2,3,4,1.3221481719010244,1.2311188351549043,5,9,1.1998772090089322,5,9,NA,NA,NA,107,151
107,11,2,1,107,11,2,153,1,1,1,1,5,2008,1,14,1,3,NA,NA,2,1301,1,NA,NA,150,1,2,1479,1004,2,1,2,1,2,0,1.3221481719010244,0.7436359482554593,4,8,0.46238418798102776,4,7,NA,NA,NA,107,151
107,11,2,2,107,11,2,153,2,1,2,1,5,2011,1,11,1,4,NA,NA,2,1337,1,NA,NA,150,1,2,1479,1004,2,1,2,2,2,3,1.3221481719010244,0.7436359482554593,4,8,0.46238418798102776,4,7,NA,NA,NA,107,151
107,11,2,3,107,11,2,153,3,1,1,12,12,2014,1,8,1,5,NA,NA,2,1380,1,NA,NA,150,1,2,1479,1004,2,1,2,2,2,3,1.3221481719010244,0.7436359482554593,4,8,0.46238418798102776,4,7,NA,NA,NA,107,151
107,17,2,1,107,17,2,152,1,1,1,12,11,2013,1,9,1,4,NA,NA,2,1367,1,NA,NA,150,1,2,1479,973,3,1,2,1,2,0,1.3221481719010244,0.81272982511235,4,8,0.5669135024392586,4,7,NA,NA,NA,107,151
107,17,2,2,107,17,2,152,2,1,1,11,1,2019,1,4,1,3,NA,NA,2,1429,1,NA,NA,150,1,2,1479,973,3,1,2,2,3,4,1.3221481719010244,0.81272982511235,4,8,0.5669135024392586,4,7,NA,NA,NA,107,151
107,18,2,1,107,18,2,151,1,1,2,7,7,2004,1,18,1,3,NA,NA,2,1255,1,NA,NA,150,1,2,1479,1017,2,2,2,1,1,0,1.3221481719010244,1.0456510942371062,5,9,0.9192906115538672,4,8,NA,NA,NA,107,151
107,18,2,2,107,18,2,151,2,1,2,19,1,2006,1,17,1,4,NA,NA,2,1273,1,NA,NA,150,1,2,1479,1017,2,2,2,2,2,1,1.3221481719010244,1.0456510942371062,5,9,0.9192906115538672,4,8,NA,NA,NA,107,151
107,18,2,3,107,18,2,151,3,1,2,10,4,2009,1,13,1,5,NA,NA,2,1312,1,NA,NA,150,1,2,1479,1017,2,2,2,2,2,3,1.3221481719010244,1.0456510942371062,5,9,0.9192906115538672,4,8,NA,NA,NA,107,151
107,18,2,4,107,18,2,151,4,1,1,30,3,2011,1,11,1,6,NA,NA,2,1335,1,NA,NA,150,1,2,1479,1017,2,2,2,3,2,1,1.3221481719010244,1.0456510942371062,5,9,0.9192906115538672,4,8,NA,NA,NA,107,151
107,20,2,1,107,20,2,151,1,1,1,25,7,2009,1,13,1,5,NA,NA,2,1315,1,NA,NA,150,1,2,1479,986,2,1,2,1,2,0,1.3221481719010244,0.36793164836667613,3,6,-0.1060035576903538,2,4,NA,NA,NA,107,151
107,20,2,2,107,20,2,151,2,1,2,14,7,2012,1,10,1,4,NA,NA,2,1351,1,NA,NA,150,1,2,1479,986,2,1,2,2,2,3,1.3221481719010244,0.36793164836667613,3,6,-0.1060035576903538,2,4,NA,NA,NA,107,151
107,20,2,3,107,20,2,151,3,1,1,25,1,2014,1,9,1,3,NA,NA,2,1369,1,NA,NA,150,1,2,1479,986,2,1,2,2,2,1,1.3221481719010244,0.36793164836667613,3,6,-0.1060035576903538,2,4,NA,NA,NA,107,151
108,2,2,1,108,2,2,151,1,1,2,10,1,2014,1,9,1,4,NA,NA,2,1369,1,NA,NA,150,2,2,1479,1029,2,1,2,1,2,0,1.206866866760103,-0.40000518398508506,2,3,NA,NA,NA,0.37689444378410836,3,6,108,152
108,2,2,2,108,2,2,151,2,1,2,30,9,2017,1,5,1,3,NA,NA,2,1413,1,NA,NA,150,2,2,1479,1029,2,1,2,2,2,3,1.206866866760103,-0.40000518398508506,2,3,NA,NA,NA,0.37689444378410836,3,6,108,152
108,4,2,1,108,4,2,151,1,2,1,18,12,2018,1,4,1,3,NA,NA,2,1428,1,NA,NA,150,2,2,1479,978,3,1,2,1,3,0,1.206866866760103,-0.5178577011288538,2,3,NA,NA,NA,0.2574896645097733,3,6,108,152
108,4,2,2,108,4,2,151,2,2,2,18,12,2018,1,4,1,4,NA,NA,2,1428,1,NA,NA,150,2,2,1479,978,3,1,2,2,3,0,1.206866866760103,-0.5178577011288538,2,3,NA,NA,NA,0.2574896645097733,3,6,108,152
108,8,2,1,108,8,2,152,1,1,1,12,6,2010,1,12,1,5,NA,NA,2,1326,1,NA,NA,150,2,2,1479,1000,1,1,2,1,2,0,1.206866866760103,-0.11113850016023641,2,4,NA,NA,NA,0.669565855967339,4,8,108,152
108,8,2,2,108,8,2,152,2,1,2,23,8,2011,1,11,1,4,NA,NA,2,1340,1,NA,NA,150,2,2,1479,1000,1,1,2,2,2,1,1.206866866760103,-0.11113850016023641,2,4,NA,NA,NA,0.669565855967339,4,8,108,152
108,8,2,3,108,8,2,152,3,1,2,16,12,2012,1,10,1,3,NA,NA,2,1356,1,NA,NA,150,2,2,1479,1000,1,1,2,2,2,1,1.206866866760103,-0.11113850016023641,2,4,NA,NA,NA,0.669565855967339,4,8,108,152
108,10,2,1,108,10,2,153,1,1,2,17,6,2008,1,14,1,7,NA,NA,2,1302,1,NA,NA,150,2,2,1479,985,0,1,2,1,2,0,1.206866866760103,-0.35451685588481024,2,3,NA,NA,NA,0.4229819089312966,3,6,108,152
108,10,2,2,108,10,2,153,2,1,2,26,7,2009,1,13,1,6,NA,NA,2,1315,1,NA,NA,150,2,2,1479,985,0,1,2,2,2,1,1.206866866760103,-0.35451685588481024,2,3,NA,NA,NA,0.4229819089312966,3,6,108,152
108,10,2,3,108,10,2,153,3,1,1,26,7,2011,1,11,1,5,NA,NA,2,1339,1,NA,NA,150,2,2,1479,985,0,1,2,2,2,2,1.206866866760103,-0.35451685588481024,2,3,NA,NA,NA,0.4229819089312966,3,6,108,152
108,10,2,4,108,10,2,153,4,1,1,20,10,2017,1,5,1,4,NA,NA,2,1414,1,NA,NA,150,2,2,1479,985,0,1,2,3,3,4,1.206866866760103,-0.35451685588481024,2,3,NA,NA,NA,0.4229819089312966,3,6,108,152
108,10,2,5,108,10,2,153,5,1,2,1,2,2019,1,4,1,3,NA,NA,2,1430,1,NA,NA,150,2,2,1479,985,0,1,2,3,3,1,1.206866866760103,-0.35451685588481024,2,3,NA,NA,NA,0.4229819089312966,3,6,108,152
108,11,2,1,108,11,2,153,1,2,1,25,3,2016,1,6,1,4,NA,NA,2,1395,1,NA,NA,150,2,2,1479,1046,3,1,2,1,2,0,1.206866866760103,0.18746873745911818,3,5,NA,NA,NA,0.9721061169798564,5,9,108,152
108,11,2,2,108,11,2,153,2,2,2,25,3,2016,1,6,1,3,NA,NA,2,1395,1,NA,NA,150,2,2,1479,1046,3,1,2,2,2,0,1.206866866760103,0.18746873745911818,3,5,NA,NA,NA,0.9721061169798564,5,9,108,152
108,12,2,1,108,12,2,153,1,1,2,12,1,2010,1,13,1,5,NA,NA,2,1321,1,NA,NA,150,2,2,1479,1055,2,1,2,1,2,0,1.206866866760103,0.9998341348601429,5,9,NA,NA,NA,1.7951713625735999,5,10,108,152
108,12,2,2,108,12,2,153,2,1,2,10,3,2013,1,10,1,4,NA,NA,2,1359,1,NA,NA,150,2,2,1479,1055,2,1,2,2,2,3,1.206866866760103,0.9998341348601429,5,9,NA,NA,NA,1.7951713625735999,5,10,108,152
108,12,2,3,108,12,2,153,3,1,1,23,7,2022,1,0,1,3,NA,NA,2,1471,1,NA,NA,150,2,2,1479,1055,2,1,2,2,2,4,1.206866866760103,0.9998341348601429,5,9,NA,NA,NA,1.7951713625735999,5,10,108,152
108,14,2,1,108,14,2,154,1,1,2,98,9,2005,1,17,1,3,NA,NA,2,1269,1,NA,NA,150,2,2,1479,925,0,1,2,1,2,0,1.206866866760103,-0.28744721631439435,2,3,NA,NA,NA,0.49093493787801995,4,7,108,152
108,14,2,2,108,14,2,154,2,1,2,98,12,2008,1,14,1,4,NA,NA,2,1308,1,NA,NA,150,2,2,1479,925,0,1,2,2,2,3,1.206866866760103,-0.28744721631439435,2,3,NA,NA,NA,0.49093493787801995,4,7,108,152
108,14,2,3,108,14,2,154,3,1,2,24,5,2011,1,11,1,5,NA,NA,2,1337,1,NA,NA,150,2,2,1479,925,0,1,2,2,2,2,1.206866866760103,-0.28744721631439435,2,3,NA,NA,NA,0.49093493787801995,4,7,108,152
108,14,2,4,108,14,2,154,4,1,1,98,12,2015,1,7,1,6,NA,NA,2,1392,1,NA,NA,150,2,2,1479,925,0,1,2,3,3,4,1.206866866760103,-0.28744721631439435,2,3,NA,NA,NA,0.49093493787801995,4,7,108,152
108,19,2,1,108,19,2,155,1,1,2,21,9,1997,1,25,2,0,NA,NA,2,1173,1,NA,NA,150,2,2,1479,965,1,1,2,1,1,0,1.206866866760103,-0.018295975827214206,2,4,NA,NA,NA,0.76363123016493,4,8,108,152
108,19,2,2,108,19,2,155,2,1,1,23,1,2000,1,23,1,3,NA,NA,2,1201,1,NA,NA,150,2,2,1479,965,1,1,2,2,1,2,1.206866866760103,-0.018295975827214206,2,4,NA,NA,NA,0.76363123016493,4,8,108,152
108,19,2,3,108,19,2,155,3,1,2,14,5,2002,1,20,2,0,NA,NA,2,1229,1,NA,NA,150,2,2,1479,965,1,1,2,2,2,2,1.206866866760103,-0.018295975827214206,2,4,NA,NA,NA,0.76363123016493,4,8,108,152
108,19,2,4,108,19,2,155,4,1,2,23,7,2010,1,12,1,4,NA,NA,2,1327,1,NA,NA,150,2,2,1479,965,1,1,2,3,2,4,1.206866866760103,-0.018295975827214206,2,4,NA,NA,NA,0.76363123016493,4,8,108,152
108,19,2,5,108,19,2,155,5,1,2,2,11,2015,1,7,1,5,NA,NA,2,1391,1,NA,NA,150,2,2,1479,965,1,1,2,3,3,4,1.206866866760103,-0.018295975827214206,2,4,NA,NA,NA,0.76363123016493,4,8,108,152
109,5,2,1,109,5,2,151,1,1,1,25,4,2008,1,14,1,4,NA,NA,2,1300,1,NA,NA,150,1,2,1479,917,3,1,2,1,2,0,1.3221481719010244,1.5801191026659973,5,10,1.7278655108411456,5,10,NA,NA,NA,109,151
109,5,2,2,109,5,2,151,2,1,2,6,8,2011,1,11,1,3,NA,NA,2,1340,1,NA,NA,150,1,2,1479,917,3,1,2,2,3,3,1.3221481719010244,1.5801191026659973,5,10,1.7278655108411456,5,10,NA,NA,NA,109,151
109,7,2,1,109,7,2,153,1,1,1,1,5,2019,1,3,1,4,NA,NA,2,1433,1,NA,NA,150,1,2,1479,1110,3,1,2,1,2,0,1.3221481719010244,1.3782153620050093,5,10,1.4224135582526616,5,9,NA,NA,NA,109,151
109,7,2,2,109,7,2,153,2,1,2,1,4,2020,1,2,1,3,NA,NA,2,1444,1,NA,NA,150,1,2,1479,1110,3,1,2,2,2,1,1.3221481719010244,1.3782153620050093,5,10,1.4224135582526616,5,9,NA,NA,NA,109,151
109,15,2,1,109,15,2,154,1,1,1,29,5,2012,1,10,1,4,NA,NA,2,1349,1,NA,NA,150,1,2,1479,1045,3,1,2,1,2,0,1.3221481719010244,0.8416008769037435,4,8,0.6105913417605803,4,7,NA,NA,NA,109,151
109,15,2,2,109,15,2,154,2,1,1,7,4,2016,1,6,1,3,NA,NA,2,1396,1,NA,NA,150,1,2,1479,1045,3,1,2,2,2,3,1.3221481719010244,0.8416008769037435,4,8,0.6105913417605803,4,7,NA,NA,NA,109,151
109,16,2,1,109,16,2,154,1,1,1,20,6,2004,1,18,1,5,NA,NA,2,1254,1,NA,NA,150,1,2,1479,968,2,1,2,1,2,0,1.3221481719010244,0.8975876540556321,4,8,0.6952914584805326,4,7,NA,NA,NA,109,151
109,16,2,2,109,16,2,154,2,1,1,7,5,2007,1,15,1,4,NA,NA,2,1289,1,NA,NA,150,1,2,1479,968,2,1,2,2,2,2,1.3221481719010244,0.8975876540556321,4,8,0.6952914584805326,4,7,NA,NA,NA,109,151
109,16,2,3,109,16,2,154,3,1,2,14,5,2014,1,8,1,3,NA,NA,2,1373,1,NA,NA,150,1,2,1479,968,2,1,2,2,2,4,1.3221481719010244,0.8975876540556321,4,8,0.6952914584805326,4,7,NA,NA,NA,109,151
110,1,2,1,110,1,2,164,1,1,2,10,10,2018,1,4,1,3,NA,NA,2,1426,1,NA,NA,160,1,2,1479,1165,3,1,2,1,2,0,0.3224275598527849,0.6836992003349344,4,7,0.371708321232881,3,6,NA,NA,NA,110,161
110,1,2,2,110,1,2,164,2,1,1,25,1,2020,1,3,1,4,NA,NA,2,1441,1,NA,NA,160,1,2,1479,1165,3,1,2,2,2,1,0.3224275598527849,0.6836992003349344,4,7,0.371708321232881,3,6,NA,NA,NA,110,161
110,3,2,1,110,3,2,161,1,1,1,24,7,2008,1,14,1,4,NA,NA,2,1303,1,NA,NA,160,1,2,1479,1016,2,1,2,1,2,0,0.3224275598527849,0.2704866113014094,3,6,-0.253424188651423,2,4,NA,NA,NA,110,161
110,3,2,2,110,3,2,161,2,1,1,24,9,2010,1,12,1,3,NA,NA,2,1329,1,NA,NA,160,1,2,1479,1016,2,1,2,2,2,2,0.3224275598527849,0.2704866113014094,3,6,-0.253424188651423,2,4,NA,NA,NA,110,161
110,7,2,1,110,7,2,164,1,1,2,24,11,2005,1,17,1,4,NA,NA,2,1271,1,NA,NA,160,1,2,1479,948,2,1,2,1,2,0,0.3224275598527849,0.13491338527956243,3,5,-0.4585274050233549,2,3,NA,NA,NA,110,161
110,7,2,2,110,7,2,164,2,1,1,5,2,2010,1,13,1,3,NA,NA,2,1322,1,NA,NA,160,1,2,1479,948,2,1,2,2,2,4,0.3224275598527849,0.13491338527956243,3,5,-0.4585274050233549,2,3,NA,NA,NA,110,161
110,8,2,1,110,8,2,165,1,1,2,2,11,2000,1,22,2,0,NA,NA,2,1211,1,NA,NA,160,1,2,1479,905,3,1,2,1,2,0,0.3224275598527849,1.5236113303179373,5,10,1.6423772016912819,5,10,NA,NA,NA,110,161
110,8,2,2,110,8,2,165,2,1,1,29,1,2006,1,17,1,3,NA,NA,2,1273,1,NA,NA,160,1,2,1479,905,3,1,2,2,2,4,0.3224275598527849,1.5236113303179373,5,10,1.6423772016912819,5,10,NA,NA,NA,110,161
110,8,2,3,110,8,2,165,3,1,2,8,2,2014,1,9,1,4,NA,NA,2,1370,1,NA,NA,160,1,2,1479,905,3,1,2,2,3,4,0.3224275598527849,1.5236113303179373,5,10,1.6423772016912819,5,10,NA,NA,NA,110,161
110,9,2,1,110,9,2,165,1,1,2,12,12,2004,1,18,1,3,NA,NA,2,1260,1,NA,NA,160,1,2,1479,962,3,1,2,1,2,0,0.3224275598527849,0.8843883297915407,4,8,0.6753227379599708,4,7,NA,NA,NA,110,161
110,9,2,2,110,9,2,165,2,1,1,22,9,2007,1,15,1,5,NA,NA,2,1293,1,NA,NA,160,1,2,1479,962,3,1,2,2,2,2,0.3224275598527849,0.8843883297915407,4,8,0.6753227379599708,4,7,NA,NA,NA,110,161
110,9,2,3,110,9,2,165,3,1,2,24,7,2010,1,12,1,4,NA,NA,2,1327,1,NA,NA,160,1,2,1479,962,3,1,2,2,2,2,0.3224275598527849,0.8843883297915407,4,8,0.6753227379599708,4,7,NA,NA,NA,110,161
110,14,2,1,110,14,2,162,1,1,1,9,12,2022,1,0,1,3,NA,NA,2,1476,1,NA,NA,160,1,2,1479,987,3,1,2,1,3,0,0.3224275598527849,1.100207192746846,5,9,1.0018263127788893,4,8,NA,NA,NA,110,161
110,15,2,1,110,15,2,163,1,1,2,30,4,2014,1,8,1,5,NA,NA,2,1372,1,NA,NA,160,1,2,1479,1038,3,1,2,1,2,0,0.3224275598527849,1.3925410327068009,5,10,1.4440862824611207,5,10,NA,NA,NA,110,161
110,15,2,2,110,15,2,163,2,1,2,18,5,2018,1,4,1,4,NA,NA,2,1421,1,NA,NA,160,1,2,1479,1038,3,1,2,2,2,4,0.3224275598527849,1.3925410327068009,5,10,1.4440862824611207,5,10,NA,NA,NA,110,161
110,15,2,3,110,15,2,163,3,1,1,19,1,2023,1,0,1,3,NA,NA,2,1477,1,NA,NA,160,1,2,1479,1038,3,1,2,2,3,4,0.3224275598527849,1.3925410327068009,5,10,1.4440862824611207,5,10,NA,NA,NA,110,161
110,17,2,1,110,17,2,161,1,1,1,20,9,2010,1,12,1,3,NA,NA,2,1329,1,NA,NA,160,1,2,1479,912,2,1,2,1,2,0,0.3224275598527849,0.059689224143070485,3,5,-0.5723309770906649,2,3,NA,NA,NA,110,161
110,17,2,2,110,17,2,161,2,1,1,15,5,2012,1,10,1,4,NA,NA,2,1349,1,NA,NA,160,1,2,1479,912,2,1,2,2,3,1,0.3224275598527849,0.059689224143070485,3,5,-0.5723309770906649,2,3,NA,NA,NA,110,161
